0,1,2,3,4
0,0.16181516647338867,-0.21784372627735138,-0.08510153740644455,-0.08510153740644455,0.042978327721357346
1,0.23103463649749756,-0.24512308835983276,-0.07912597060203552,-0.07912597060203552,0.04317878559231758
2,-0.3877321779727936,0.3240540623664856,-0.06601013988256454,-0.06601013988256454,0.042215440422296524
3,-0.4993642270565033,0.4073546528816223,-0.06241872161626816,-0.06241872161626816,0.04255587235093117
4,-0.5851781368255615,0.46676844358444214,-0.06070973724126816,-0.06070973724126816,0.04279914125800133
5,-0.6519469022750854,0.5103445053100586,-0.05973333865404129,-0.05973333865404129,0.04253416880965233
6,-0.7027570009231567,0.547103226184845,-0.0592765212059021,-0.0592765212059021,0.04283660650253296
7,-0.7443405389785767,0.5767878293991089,-0.059066325426101685,-0.059066325426101685,0.042803019285202026
8,-0.7814043164253235,0.5997074246406555,-0.05882551521062851,-0.05882551521062851,0.0427301749587059
9,-0.8142735362052917,0.6199175715446472,-0.058674026280641556,-0.058674026280641556,0.04279714822769165
